Frame No,Exit Branch,Latency,Confidence,Accuracy,B1 FLOPs,B2 FLOPs,Main FLOPs
113,b2,0.007121086120605469,0.00010413784912088886,0.6228070175438597,6220800.0,1990656.0,163044928.0
114,failed,0.0061795711517333984,0,No detection,6220800.0,1990656.0,163044928.0
115,b2,0.007158756256103516,0.16834549605846405,0.6206896551724138,6220800.0,1990656.0,163044928.0
116,b2,0.008121013641357422,1.5294186539449584e-07,0.6239316239316239,6220800.0,1990656.0,163044928.0
117,b2,0.007109642028808594,0.00016262687859125435,0.6271186440677966,6220800.0,1990656.0,163044928.0
118,b2,0.006681919097900391,0.05618499964475632,0.6302521008403361,6220800.0,1990656.0,163044928.0
119,b2,0.010143518447875977,8.208917279262096e-05,0.6333333333333333,6220800.0,1990656.0,163044928.0
120,b2,0.00858759880065918,0.0025321622379124165,0.6363636363636364,6220800.0,1990656.0,163044928.0
121,b2,0.007893085479736328,2.9381158128671814e-06,0.639344262295082,6220800.0,1990656.0,163044928.0
122,b2,0.007260322570800781,0.019403720274567604,0.6422764227642277,6220800.0,1990656.0,163044928.0
123,b2,0.00865483283996582,0.00022978638298809528,0.6451612903225806,6220800.0,1990656.0,163044928.0
124,b2,0.008398056030273438,0.0001860535703599453,0.648,6220800.0,1990656.0,163044928.0
125,failed,0.006329774856567383,0,No detection,6220800.0,1990656.0,163044928.0
126,failed,0.008746147155761719,0,No detection,6220800.0,1990656.0,163044928.0
127,b2,0.009449481964111328,0.0035266848281025887,0.640625,6220800.0,1990656.0,163044928.0
128,b2,0.007089138031005859,0.0001282938610529527,0.6434108527131783,6220800.0,1990656.0,163044928.0
129,b2,0.007143974304199219,9.443243470741436e-05,0.6461538461538462,6220800.0,1990656.0,163044928.0
130,failed,0.00798654556274414,0,No detection,6220800.0,1990656.0,163044928.0
131,b2,0.006426572799682617,0.0004021921195089817,0.6439393939393939,6220800.0,1990656.0,163044928.0
132,failed,0.006622791290283203,0,No detection,6220800.0,1990656.0,163044928.0
133,b2,0.006211280822753906,0.02684416063129902,0.6417910447761194,6220800.0,1990656.0,163044928.0
134,failed,0.006459951400756836,0,No detection,6220800.0,1990656.0,163044928.0
135,b2,0.006498575210571289,2.6128693207283504e-05,0.6397058823529411,6220800.0,1990656.0,163044928.0
136,failed,0.007642030715942383,0,No detection,6220800.0,1990656.0,163044928.0
137,failed,0.009191274642944336,0,No detection,6220800.0,1990656.0,163044928.0
138,failed,0.00650477409362793,0,No detection,6220800.0,1990656.0,163044928.0
139,b2,0.008577823638916016,0.12203926593065262,0.6285714285714286,6220800.0,1990656.0,163044928.0
140,b2,0.006363391876220703,0.012772118672728539,0.6312056737588653,6220800.0,1990656.0,163044928.0
141,b2,0.0053560733795166016,0.009487975388765335,0.6338028169014085,6220800.0,1990656.0,163044928.0
142,failed,0.006150484085083008,0,No detection,6220800.0,1990656.0,163044928.0
143,failed,0.007187366485595703,0,No detection,6220800.0,1990656.0,163044928.0
144,failed,0.006119489669799805,0,No detection,6220800.0,1990656.0,163044928.0
145,failed,0.008246898651123047,0,No detection,6220800.0,1990656.0,163044928.0
146,b2,0.007798671722412109,0.00010783752804854885,0.6190476190476191,6220800.0,1990656.0,163044928.0
147,failed,0.009260892868041992,0,No detection,6220800.0,1990656.0,163044928.0
148,failed,0.006438493728637695,0,No detection,6220800.0,1990656.0,163044928.0
149,b2,0.005786418914794922,5.9925339883193374e-05,0.6133333333333333,6220800.0,1990656.0,163044928.0
150,failed,0.0064504146575927734,0,No detection,6220800.0,1990656.0,163044928.0
151,failed,0.00788736343383789,0,No detection,6220800.0,1990656.0,163044928.0
152,b2,0.008380413055419922,0.0011932625202462077,0.6078431372549019,6220800.0,1990656.0,163044928.0
153,b2,0.006417036056518555,0.00010656383528839797,0.6103896103896104,6220800.0,1990656.0,163044928.0
154,b2,0.005898475646972656,0.00010844486678251997,0.6129032258064516,6220800.0,1990656.0,163044928.0
155,b2,0.0056383609771728516,1.434809291822603e-06,0.6153846153846154,6220800.0,1990656.0,163044928.0
156,b2,0.0066068172454833984,0.008680211380124092,0.6178343949044586,6220800.0,1990656.0,163044928.0
157,failed,0.0057337284088134766,0,No detection,6220800.0,1990656.0,163044928.0
158,failed,0.006354331970214844,0,No detection,6220800.0,1990656.0,163044928.0
159,b2,0.0064008235931396484,1.1661636563076172e-05,0.6125,6220800.0,1990656.0,163044928.0
160,b2,0.006375551223754883,4.307771348521783e-07,0.6149068322981367,6220800.0,1990656.0,163044928.0
161,b2,0.006278276443481445,0.2518327832221985,0.6172839506172839,6220800.0,1990656.0,163044928.0
162,b2,0.00873875617980957,3.455658941220463e-07,0.6196319018404908,6220800.0,1990656.0,163044928.0
163,b2,0.00676417350769043,1.6226338630076498e-05,0.6219512195121951,6220800.0,1990656.0,163044928.0
164,failed,0.009164571762084961,0,No detection,6220800.0,1990656.0,163044928.0
165,b2,0.008574247360229492,4.7406309022335336e-05,0.6204819277108434,6220800.0,1990656.0,163044928.0
166,b2,0.007950782775878906,0.021135559305548668,0.6227544910179641,6220800.0,1990656.0,163044928.0
167,b2,0.007445096969604492,0.00011010816524503753,0.625,6220800.0,1990656.0,163044928.0
168,failed,0.010036230087280273,0,No detection,6220800.0,1990656.0,163044928.0
169,b2,0.006604671478271484,0.0002916986704804003,0.6235294117647059,6220800.0,1990656.0,163044928.0
170,failed,0.007804393768310547,0,No detection,6220800.0,1990656.0,163044928.0
171,b2,0.008006095886230469,2.1008205294492655e-05,0.622093023255814,6220800.0,1990656.0,163044928.0
172,b2,0.0069103240966796875,0.0201153252273798,0.6242774566473989,6220800.0,1990656.0,163044928.0
173,b2,0.008150100708007812,0.10077517479658127,0.6264367816091954,6220800.0,1990656.0,163044928.0
174,b2,0.00894308090209961,2.7994849006063305e-05,0.6285714285714286,6220800.0,1990656.0,163044928.0
175,failed,0.0067234039306640625,0,No detection,6220800.0,1990656.0,163044928.0
176,failed,0.007727146148681641,0,No detection,6220800.0,1990656.0,163044928.0
177,failed,0.007035970687866211,0,No detection,6220800.0,1990656.0,163044928.0
178,b2,0.009165763854980469,0.0038199075497686863,0.6201117318435754,6220800.0,1990656.0,163044928.0
179,failed,0.008387565612792969,0,No detection,6220800.0,1990656.0,163044928.0
180,failed,0.007909536361694336,0,No detection,6220800.0,1990656.0,163044928.0
181,b2,0.008221149444580078,0.06677664071321487,0.6153846153846154,6220800.0,1990656.0,163044928.0
182,b2,0.00692296028137207,0.012925994582474232,0.6174863387978142,6220800.0,1990656.0,163044928.0
183,failed,0.008981943130493164,0,No detection,6220800.0,1990656.0,163044928.0
184,b2,0.0058994293212890625,0.052850883454084396,0.6162162162162163,6220800.0,1990656.0,163044928.0
185,failed,0.008975028991699219,0,No detection,6220800.0,1990656.0,163044928.0
186,failed,0.006392955780029297,0,No detection,6220800.0,1990656.0,163044928.0
187,failed,0.006632089614868164,0,No detection,6220800.0,1990656.0,163044928.0
188,failed,0.009117364883422852,0,No detection,6220800.0,1990656.0,163044928.0
189,b2,0.009453535079956055,0.014178198762238026,0.6052631578947368,6220800.0,1990656.0,163044928.0
190,b2,0.008789300918579102,0.0014352715807035565,0.6073298429319371,6220800.0,1990656.0,163044928.0
191,failed,0.007441282272338867,0,No detection,6220800.0,1990656.0,163044928.0
192,b2,0.006478548049926758,0.008838068693876266,0.6062176165803109,6220800.0,1990656.0,163044928.0
193,b2,0.006122589111328125,0.0004793298721779138,0.6082474226804123,6220800.0,1990656.0,163044928.0
194,b2,0.009718894958496094,0.0023936033248901367,0.6102564102564103,6220800.0,1990656.0,163044928.0
195,b2,0.007289886474609375,8.199985313694924e-05,0.6122448979591837,6220800.0,1990656.0,163044928.0
196,b2,0.00864553451538086,0.01594373770058155,0.6142131979695431,6220800.0,1990656.0,163044928.0
197,failed,0.00824427604675293,0,No detection,6220800.0,1990656.0,163044928.0
198,b2,0.006478548049926758,0.0073873670771718025,0.6130653266331658,6220800.0,1990656.0,163044928.0
199,b2,0.005667448043823242,0.015250160358846188,0.615,6220800.0,1990656.0,163044928.0
200,b2,0.00752711296081543,4.831336627830751e-05,0.6169154228855721,6220800.0,1990656.0,163044928.0
201,failed,0.00869441032409668,0,No detection,6220800.0,1990656.0,163044928.0
202,failed,0.007321834564208984,0,No detection,6220800.0,1990656.0,163044928.0
203,failed,0.007415056228637695,0,No detection,6220800.0,1990656.0,163044928.0
204,failed,0.006427764892578125,0,No detection,6220800.0,1990656.0,163044928.0
205,failed,0.006255626678466797,0,No detection,6220800.0,1990656.0,163044928.0
206,b2,0.006467342376708984,0.0003086731303483248,0.6038647342995169,6220800.0,1990656.0,163044928.0
207,b2,0.007170677185058594,0.00011043452104786411,0.6057692307692307,6220800.0,1990656.0,163044928.0
208,failed,0.008383035659790039,0,No detection,6220800.0,1990656.0,163044928.0
209,failed,0.009085416793823242,0,No detection,6220800.0,1990656.0,163044928.0
210,b2,0.006400108337402344,7.06503797687219e-08,0.6018957345971564,6220800.0,1990656.0,163044928.0
211,b2,0.007934331893920898,6.843355549790431e-06,0.6037735849056604,6220800.0,1990656.0,163044928.0
212,b2,0.007092714309692383,8.310144949064124e-06,0.6056338028169014,6220800.0,1990656.0,163044928.0
213,failed,0.008893489837646484,0,No detection,6220800.0,1990656.0,163044928.0
214,failed,0.00888371467590332,0,No detection,6220800.0,1990656.0,163044928.0
215,b2,0.008350133895874023,0.041964445263147354,0.6018518518518519,6220800.0,1990656.0,163044928.0
216,b2,0.007271528244018555,0.3046150803565979,0.6036866359447005,6220800.0,1990656.0,163044928.0
217,b2,0.006570100784301758,0.10428841412067413,0.6055045871559633,6220800.0,1990656.0,163044928.0
218,failed,0.006401538848876953,0,No detection,6220800.0,1990656.0,163044928.0
219,b2,0.007127285003662109,0.01983931101858616,0.6045454545454545,6220800.0,1990656.0,163044928.0
220,b2,0.007027387619018555,0.0002591529628261924,0.6063348416289592,6220800.0,1990656.0,163044928.0
221,failed,0.007311820983886719,0,No detection,6220800.0,1990656.0,163044928.0
222,failed,0.007359504699707031,0,No detection,6220800.0,1990656.0,163044928.0
223,b2,0.0072154998779296875,0.00014975585509091616,0.6026785714285714,6220800.0,1990656.0,163044928.0
224,failed,0.006220340728759766,0,No detection,6220800.0,1990656.0,163044928.0
225,b2,0.0066356658935546875,4.345472461864119e-06,0.6017699115044248,6220800.0,1990656.0,163044928.0
226,b2,0.0073583126068115234,0.0016095369355753064,0.6035242290748899,6220800.0,1990656.0,163044928.0
227,b2,0.0070648193359375,0.00046604222734458745,0.6052631578947368,6220800.0,1990656.0,163044928.0
228,failed,0.007042407989501953,0,No detection,6220800.0,1990656.0,163044928.0
229,b2,0.00734710693359375,0.0030651467386633158,0.6043478260869565,6220800.0,1990656.0,163044928.0
230,failed,0.008139610290527344,0,No detection,6220800.0,1990656.0,163044928.0
231,b2,0.0062634944915771484,0.0018651221180334687,0.603448275862069,6220800.0,1990656.0,163044928.0
232,b2,0.0062525272369384766,0.01085683610290289,0.6051502145922747,6220800.0,1990656.0,163044928.0
233,failed,0.006405353546142578,0,No detection,6220800.0,1990656.0,163044928.0
234,b2,0.006659030914306641,0.025724811479449272,0.6042553191489362,6220800.0,1990656.0,163044928.0
235,b2,0.008483171463012695,0.002495154505595565,0.6059322033898306,6220800.0,1990656.0,163044928.0
236,failed,0.006273031234741211,0,No detection,6220800.0,1990656.0,163044928.0
237,failed,0.0064008235931396484,0,No detection,6220800.0,1990656.0,163044928.0
238,failed,0.005923271179199219,0,No detection,6220800.0,1990656.0,163044928.0
239,failed,0.007208108901977539,0,No detection,6220800.0,1990656.0,163044928.0
240,b2,0.007039308547973633,0.0004624368157237768,0.5975103734439834,6220800.0,1990656.0,163044928.0
241,b2,0.006522178649902344,0.0009897523559629917,0.5991735537190083,6220800.0,1990656.0,163044928.0
242,b2,0.00591278076171875,0.0005398273933678865,0.6008230452674898,6220800.0,1990656.0,163044928.0
243,b2,0.006594419479370117,0.0006969105452299118,0.6024590163934426,6220800.0,1990656.0,163044928.0
244,failed,0.0059854984283447266,0,No detection,6220800.0,1990656.0,163044928.0
245,b2,0.005705833435058594,0.00026371260173618793,0.6016260162601627,6220800.0,1990656.0,163044928.0
246,b2,0.008774518966674805,6.323376311456741e-08,0.6032388663967612,6220800.0,1990656.0,163044928.0
247,failed,0.008647918701171875,0,No detection,6220800.0,1990656.0,163044928.0
248,b2,0.006633758544921875,0.0010569281876087189,0.6024096385542169,6220800.0,1990656.0,163044928.0
249,failed,0.008855104446411133,0,No detection,6220800.0,1990656.0,163044928.0
250,failed,0.009172677993774414,0,No detection,6220800.0,1990656.0,163044928.0
251,failed,0.006613016128540039,0,No detection,6220800.0,1990656.0,163044928.0
252,b2,0.0061724185943603516,1.064902335201623e-05,0.5968379446640316,6220800.0,1990656.0,163044928.0
253,b2,0.00795602798461914,3.993231803178787e-05,0.5984251968503937,6220800.0,1990656.0,163044928.0
254,b2,0.00796365737915039,8.16113461041823e-05,0.6,6220800.0,1990656.0,163044928.0
255,failed,0.006691455841064453,0,No detection,6220800.0,1990656.0,163044928.0
256,b2,0.00588679313659668,0.00016453757416456938,0.5992217898832685,6220800.0,1990656.0,163044928.0
257,b2,0.006460905075073242,1.0938035302388016e-05,0.6007751937984496,6220800.0,1990656.0,163044928.0
258,b2,0.007126808166503906,0.006593348924070597,0.6023166023166023,6220800.0,1990656.0,163044928.0
259,b2,0.007038116455078125,6.046578346285969e-05,0.6038461538461538,6220800.0,1990656.0,163044928.0
260,b2,0.008264303207397461,0.010551219806075096,0.6053639846743295,6220800.0,1990656.0,163044928.0
261,b2,0.008248090744018555,0.0006664813845418394,0.6068702290076335,6220800.0,1990656.0,163044928.0
262,failed,0.00833272933959961,0,No detection,6220800.0,1990656.0,163044928.0
263,failed,0.006994485855102539,0,No detection,6220800.0,1990656.0,163044928.0
264,b2,0.006089210510253906,4.74867135835666e-07,0.6037735849056604,6220800.0,1990656.0,163044928.0
265,failed,0.00567936897277832,0,No detection,6220800.0,1990656.0,163044928.0
266,failed,0.008081197738647461,0,No detection,6220800.0,1990656.0,163044928.0
267,b2,0.008879899978637695,0.0002658095909282565,0.6007462686567164,6220800.0,1990656.0,163044928.0
268,b2,0.006346940994262695,0.0024162414483726025,0.6022304832713755,6220800.0,1990656.0,163044928.0
269,failed,0.007830142974853516,0,No detection,6220800.0,1990656.0,163044928.0
270,b2,0.010889768600463867,0.008810455910861492,0.6014760147601476,6220800.0,1990656.0,163044928.0
271,failed,0.008124351501464844,0,No detection,6220800.0,1990656.0,163044928.0
272,b2,0.0059413909912109375,0.005684013478457928,0.6007326007326007,6220800.0,1990656.0,163044928.0
273,b2,0.006292819976806641,9.70145920291543e-05,0.6021897810218978,6220800.0,1990656.0,163044928.0
274,b2,0.006807565689086914,1.9767496269196272e-05,0.6036363636363636,6220800.0,1990656.0,163044928.0
275,failed,0.00899195671081543,0,No detection,6220800.0,1990656.0,163044928.0
276,failed,0.009063959121704102,0,No detection,6220800.0,1990656.0,163044928.0
277,b2,0.006058692932128906,9.12018003873527e-06,0.6007194244604317,6220800.0,1990656.0,163044928.0
278,failed,0.005621433258056641,0,No detection,6220800.0,1990656.0,163044928.0
279,b2,0.007094860076904297,0.0029530972242355347,0.6,6220800.0,1990656.0,163044928.0
280,failed,0.0069773197174072266,0,No detection,6220800.0,1990656.0,163044928.0
281,b2,0.006516456604003906,0.13835784792900085,0.599290780141844,6220800.0,1990656.0,163044928.0
282,b2,0.005849599838256836,0.008048880845308304,0.6007067137809188,6220800.0,1990656.0,163044928.0
283,failed,0.008819103240966797,0,No detection,6220800.0,1990656.0,163044928.0
284,b2,0.00778961181640625,1.561759017931763e-05,0.6,6220800.0,1990656.0,163044928.0
285,failed,0.006875514984130859,0,No detection,6220800.0,1990656.0,163044928.0
286,failed,0.007167339324951172,0,No detection,6220800.0,1990656.0,163044928.0
287,failed,0.0068323612213134766,0,No detection,6220800.0,1990656.0,163044928.0
288,failed,0.007263898849487305,0,No detection,6220800.0,1990656.0,163044928.0
289,b2,0.007443904876708984,0.0064887311309576035,0.593103448275862,6220800.0,1990656.0,163044928.0
290,failed,0.005895137786865234,0,No detection,6220800.0,1990656.0,163044928.0
291,failed,0.007317781448364258,0,No detection,6220800.0,1990656.0,163044928.0
292,failed,0.009516477584838867,0,No detection,6220800.0,1990656.0,163044928.0
293,failed,0.006838083267211914,0,No detection,6220800.0,1990656.0,163044928.0
294,b2,0.006268024444580078,0.002670071553438902,0.5864406779661017,6220800.0,1990656.0,163044928.0
295,failed,0.005568981170654297,0,No detection,6220800.0,1990656.0,163044928.0
296,failed,0.008198022842407227,0,No detection,6220800.0,1990656.0,163044928.0
297,failed,0.007215023040771484,0,No detection,6220800.0,1990656.0,163044928.0
298,b2,0.006270647048950195,1.8615199905980262e-06,0.5819397993311036,6220800.0,1990656.0,163044928.0
299,b2,0.006351947784423828,0.009345823898911476,0.5833333333333334,6220800.0,1990656.0,163044928.0
300,failed,0.007448673248291016,0,No detection,6220800.0,1990656.0,163044928.0
301,b2,0.006365299224853516,0.007467320654541254,0.5827814569536424,6220800.0,1990656.0,163044928.0
302,b2,0.006738185882568359,3.3248068120883545e-07,0.5841584158415841,6220800.0,1990656.0,163044928.0
303,b2,0.006586790084838867,3.8293346733553335e-06,0.5855263157894737,6220800.0,1990656.0,163044928.0
304,failed,0.005847930908203125,0,No detection,6220800.0,1990656.0,163044928.0
305,failed,0.0068666934967041016,0,No detection,6220800.0,1990656.0,163044928.0
